PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20230615,2023,May,Inflows - Prior,Taxes,0
20230615,2023,May,Inflows - Prior,Federal Categorical Grants,361
20230615,2023,May,Inflows - Prior,State Categorical Grants,161
20230615,2023,May,Inflows - Prior,Other Categorical Grants,36
20230615,2023,May,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230615,2023,May,Inflows - Prior,Misc. Revenue/IFA,0
20230615,2023,May,Inflows - Capital,Capital Transfers,595
20230615,2023,May,Inflows - Capital,Federal And State,356
20230615,2023,May,Inflows - Other,Senior Colleges,0
20230615,2023,May,Inflows - Other,Holding Acct. & Other Adj.,0
20230615,2023,May,Inflows - Other,Other Sources,0
20230615,2023,May,Outflows - Current,Personal Service,4926
20230615,2023,May,Outflows - Current,Other Than Personal Service,3799
20230615,2023,May,Outflows - Current,Debt Service,456
20230615,2023,May,Outflows - Prior,Personal Service,61
20230615,2023,May,Outflows - Prior,Other Than Personal Service,223
20230615,2023,May,Outflows - Prior,Taxes,0
20230615,2023,May,Outflows - Prior,Disallowance Reserve,0
20230615,2023,May,Outflows - Capital,City Disbursements,1073
20230615,2023,May,Outflows - Capital,Federal and State,222
20230615,2023,May,Outflows - Other,Senior Colleges,280
20230615,2023,May,Outflows - Other,Other Uses,297
20230615,2023,May,Balance,Beginning Balance,17866
20230615,2023,May,Balance,Ending Balance,13847
20230615,2023,June,Inflows - Current,General Property Tax,6840
20230615,2023,June,Inflows - Current,Other Taxes,4115
20230615,2023,June,Inflows - Current,Federal Categorical Grants,1713
20230615,2023,June,Inflows - Current,State Categorical Grants,1243
20230615,2023,June,Inflows - Current,Other Categorical Grants,395
20230615,2023,June,Inflows - Current,Unrestricted (Net Of Disall.),0
20230615,2023,June,Inflows - Current,Miscellaneous Revenues,375
20230615,2023,June,Inflows - Current,Inter-Fund Revenues,54
20230615,2023,June,Inflows - Prior,Taxes,0
20230615,2023,June,Inflows - Prior,Federal Categorical Grants,304
20230615,2023,June,Inflows - Prior,State Categorical Grants,191
20230615,2023,June,Inflows - Prior,Other Categorical Grants,0
20230615,2023,June,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230615,2023,June,Inflows - Prior,Misc. Revenue/IFA,0
20230615,2023,June,Inflows - Capital,Capital Transfers,146
20230615,2023,June,Inflows - Capital,Federal And State,508
20230615,2023,June,Inflows - Other,Senior Colleges,911
20230615,2023,June,Inflows - Other,Holding Acct. & Other Adj.,0
20230615,2023,June,Inflows - Other,Other Sources,0
20230615,2023,June,Outflows - Current,Personal Service,7565
20230615,2023,June,Outflows - Current,Other Than Personal Service,4351
20230615,2023,June,Outflows - Current,Debt Service,3060
20230615,2023,June,Outflows - Prior,Personal Service,65
20230615,2023,June,Outflows - Prior,Other Than Personal Service,314
20230615,2023,June,Outflows - Prior,Taxes,0
20230615,2023,June,Outflows - Prior,Disallowance Reserve,0
20230615,2023,June,Outflows - Capital,City Disbursements,563
20230615,2023,June,Outflows - Capital,Federal and State,386
20230615,2023,June,Outflows - Other,Senior Colleges,247
20230615,2023,June,Outflows - Other,Other Uses,362
20230615,2023,June,Balance,Beginning Balance,13847
20230615,2023,June,Balance,Ending Balance,13729
20230615,2023,Adjustments,Inflows - Current,General Property Tax,-11
20230615,2023,Adjustments,Inflows - Current,Other Taxes,314
20230615,2023,Adjustments,Inflows - Current,Federal Categorical Grants,4242
20230615,2023,Adjustments,Inflows - Current,State Categorical Grants,4061
20230615,2023,Adjustments,Inflows - Current,Other Categorical Grants,431
20230615,2023,Adjustments,Inflows - Current,Unrestricted (Net Of Disall.),270
20230615,2023,Adjustments,Inflows - Current,Miscellaneous Revenues,41
20230615,2023,Adjustments,Inflows - Current,Inter-Fund Revenues,190
20230615,2023,Adjustments,Inflows - Prior,Taxes,0
20230615,2023,Adjustments,Inflows - Prior,Federal Categorical Grants,5757
20230615,2023,Adjustments,Inflows - Prior,State Categorical Grants,2534
20230615,2023,Adjustments,Inflows - Prior,Other Categorical Grants,445
20230615,2023,Adjustments,Inflows - Prior,Unrestricted Intgvt.  Aid,498
20230615,2023,Adjustments,Inflows - Prior,Misc. Revenue/IFA,-110
20230615,2023,Adjustments,Inflows - Capital,Capital Transfers,560
20230615,2023,Adjustments,Inflows - Capital,Federal And State,0
20230615,2023,Adjustments,Inflows - Other,Senior Colleges,267
20230615,2023,Adjustments,Inflows - Other,Holding Acct. & Other Adj.,-28
20230615,2023,Adjustments,Inflows - Other,Other Sources,0
20230615,2023,Adjustments,Outflows - Current,Personal Service,4367
20230615,2023,Adjustments,Outflows - Current,Other Than Personal Service,9769
20230615,2023,Adjustments,Outflows - Current,Debt Service,19
20230615,2023,Adjustments,Outflows - Prior,Personal Service,3374
20230615,2023,Adjustments,Outflows - Prior,Other Than Personal Service,7412
20230615,2023,Adjustments,Outflows - Prior,Taxes,0
20230615,2023,Adjustments,Outflows - Prior,Disallowance Reserve,318
20230615,2023,Adjustments,Outflows - Capital,City Disbursements,0
20230615,2023,Adjustments,Outflows - Capital,Federal and State,0
20230615,2023,Adjustments,Outflows - Other,Senior Colleges,0
20230615,2023,Adjustments,Outflows - Other,Other Uses,0
20230810,2023,July,Inflows - Current,General Property Tax,7353
20230810,2023,July,Inflows - Current,Other Taxes,953
20230810,2023,July,Inflows - Current,Federal Categorical Grants,1101
20230810,2023,July,Inflows - Current,State Categorical Grants,298
20230810,2023,July,Inflows - Current,Other Categorical Grants,28
20230810,2023,July,Inflows - Current,Unrestricted (Net Of Disall.),0
20230810,2023,July,Inflows - Current,Miscellaneous Revenues,704
20230810,2023,July,Inflows - Current,Inter-Fund Revenues,0
20230810,2023,July,Inflows - Prior,Taxes,989
20230810,2023,July,Inflows - Prior,Federal Categorical Grants,172
20230810,2023,July,Inflows - Prior,State Categorical Grants,417
20230810,2023,July,Inflows - Prior,Other Categorical Grants,4
20230810,2023,July,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230810,2023,July,Inflows - Prior,Misc. Revenue/IFA,0
20230810,2023,July,Inflows - Capital,Capital Transfers,274
20230810,2023,July,Inflows - Capital,Federal And State,25
20230810,2023,July,Inflows - Other,Senior Colleges,0
20230810,2023,July,Inflows - Other,Holding Acct. & Other Adj.,1
20230810,2023,July,Inflows - Other,Other Sources,229
20230810,2023,July,Outflows - Current,Personal Service,1933
20230810,2023,July,Outflows - Current,Other Than Personal Service,2965
20230810,2023,July,Outflows - Current,Debt Service,14
20230810,2023,July,Outflows - Prior,Personal Service,2218
20230810,2023,July,Outflows - Prior,Other Than Personal Service,1731
20230810,2023,July,Outflows - Prior,Taxes,108
20230810,2023,July,Outflows - Prior,Disallowance Reserve,0
20230810,2023,July,Outflows - Capital,City Disbursements,586
20230810,2023,July,Outflows - Capital,Federal and State,47
20230810,2023,July,Outflows - Other,Senior Colleges,250
20230810,2023,July,Outflows - Other,Other Uses,0
20230810,2023,July,Balance,Beginning Balance,8159
20230810,2023,July,Balance,Ending Balance,10855
20230810,2023,August,Inflows - Current,General Property Tax,276
20230810,2023,August,Inflows - Current,Other Taxes,1935
20230810,2023,August,Inflows - Current,Federal Categorical Grants,83
20230810,2023,August,Inflows - Current,State Categorical Grants,263
20230810,2023,August,Inflows - Current,Other Categorical Grants,1
20230810,2023,August,Inflows - Current,Unrestricted (Net Of Disall.),0
20230810,2023,August,Inflows - Current,Miscellaneous Revenues,962
20230810,2023,August,Inflows - Current,Inter-Fund Revenues,0
20230810,2023,August,Inflows - Prior,Taxes,335
20230810,2023,August,Inflows - Prior,Federal Categorical Grants,676
20230810,2023,August,Inflows - Prior,State Categorical Grants,156
20230810,2023,August,Inflows - Prior,Other Categorical Grants,12
20230810,2023,August,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230810,2023,August,Inflows - Prior,Misc. Revenue/IFA,110
20230810,2023,August,Inflows - Capital,Capital Transfers,1412
20230810,2023,August,Inflows - Capital,Federal And State,12
20230810,2023,August,Inflows - Other,Senior Colleges,0
20230810,2023,August,Inflows - Other,Holding Acct. & Other Adj.,6
20230810,2023,August,Inflows - Other,Other Sources,233
20230810,2023,August,Outflows - Current,Personal Service,2752
20230810,2023,August,Outflows - Current,Other Than Personal Service,3429
20230810,2023,August,Outflows - Current,Debt Service,-6
20230810,2023,August,Outflows - Prior,Personal Service,1118
20230810,2023,August,Outflows - Prior,Other Than Personal Service,851
20230810,2023,August,Outflows - Prior,Taxes,243
20230810,2023,August,Outflows - Prior,Disallowance Reserve,0
20230810,2023,August,Outflows - Capital,City Disbursements,1065
20230810,2023,August,Outflows - Capital,Federal and State,89
20230810,2023,August,Outflows - Other,Senior Colleges,200
20230810,2023,August,Outflows - Other,Other Uses,0
20230810,2023,August,Balance,Beginning Balance,10855
20230810,2023,August,Balance,Ending Balance,7586
20230810,2023,September,Inflows - Current,General Property Tax,1456
20230810,2023,September,Inflows - Current,Other Taxes,4387
20230810,2023,September,Inflows - Current,Federal Categorical Grants,204
20230810,2023,September,Inflows - Current,State Categorical Grants,1441
20230810,2023,September,Inflows - Current,Other Categorical Grants,31
20230810,2023,September,Inflows - Current,Unrestricted (Net Of Disall.),0
20230810,2023,September,Inflows - Current,Miscellaneous Revenues,556
20230810,2023,September,Inflows - Current,Inter-Fund Revenues,32
20230810,2023,September,Inflows - Prior,Taxes,0
20230810,2023,September,Inflows - Prior,Federal Categorical Grants,303
20230810,2023,September,Inflows - Prior,State Categorical Grants,389
20230810,2023,September,Inflows - Prior,Other Categorical Grants,4
20230810,2023,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230810,2023,September,Inflows - Prior,Misc. Revenue/IFA,0
20230810,2023,September,Inflows - Capital,Capital Transfers,1087
20230810,2023,September,Inflows - Capital,Federal And State,31
20230810,2023,September,Inflows - Other,Senior Colleges,0
20230810,2023,September,Inflows - Other,Holding Acct. & Other Adj.,-5
20230810,2023,September,Inflows - Other,Other Sources,0
20230810,2023,September,Outflows - Current,Personal Service,4296
20230810,2023,September,Outflows - Current,Other Than Personal Service,3232
20230810,2023,September,Outflows - Current,Debt Service,-7
20230810,2023,September,Outflows - Prior,Personal Service,55
20230810,2023,September,Outflows - Prior,Other Than Personal Service,23
20230810,2023,September,Outflows - Prior,Taxes,0
20230810,2023,September,Outflows - Prior,Disallowance Reserve,0
20230810,2023,September,Outflows - Capital,City Disbursements,1089
20230810,2023,September,Outflows - Capital,Federal and State,104
20230810,2023,September,Outflows - Other,Senior Colleges,270
20230810,2023,September,Outflows - Other,Other Uses,414
20230810,2023,September,Balance,Beginning Balance,7586
20230810,2023,September,Balance,Ending Balance,8026
20230810,2023,October,Inflows - Current,General Property Tax,814
20230810,2023,October,Inflows - Current,Other Taxes,2593
20230810,2023,October,Inflows - Current,Federal Categorical Grants,229
20230810,2023,October,Inflows - Current,State Categorical Grants,-125
20230810,2023,October,Inflows - Current,Other Categorical Grants,44
20230810,2023,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20230810,2023,October,Inflows - Current,Miscellaneous Revenues,711
20230810,2023,October,Inflows - Current,Inter-Fund Revenues,18
20230810,2023,October,Inflows - Prior,Taxes,0
20230810,2023,October,Inflows - Prior,Federal Categorical Grants,267
20230810,2023,October,Inflows - Prior,State Categorical Grants,465
20230810,2023,October,Inflows - Prior,Other Categorical Grants,5
20230810,2023,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230810,2023,October,Inflows - Prior,Misc. Revenue/IFA,0
20230810,2023,October,Inflows - Capital,Capital Transfers,225
20230810,2023,October,Inflows - Capital,Federal And State,33
20230810,2023,October,Inflows - Other,Senior Colleges,584
20230810,2023,October,Inflows - Other,Holding Acct. & Other Adj.,37
20230810,2023,October,Inflows - Other,Other Sources,247
20230810,2023,October,Outflows - Current,Personal Service,4271
20230810,2023,October,Outflows - Current,Other Than Personal Service,3769
20230810,2023,October,Outflows - Current,Debt Service,0
20230810,2023,October,Outflows - Prior,Personal Service,29
20230810,2023,October,Outflows - Prior,Other Than Personal Service,4
20230810,2023,October,Outflows - Prior,Taxes,0
20230810,2023,October,Outflows - Prior,Disallowance Reserve,0
20230810,2023,October,Outflows - Capital,City Disbursements,488
20230810,2023,October,Outflows - Capital,Federal and State,42
20230810,2023,October,Outflows - Other,Senior Colleges,200
20230810,2023,October,Outflows - Other,Other Uses,0
20230810,2023,October,Balance,Beginning Balance,8026
20230810,2023,October,Balance,Ending Balance,5370
20230810,2023,November,Inflows - Current,General Property Tax,318
20230810,2023,November,Inflows - Current,Other Taxes,2756
20230810,2023,November,Inflows - Current,Federal Categorical Grants,198
20230810,2023,November,Inflows - Current,State Categorical Grants,749
20230810,2023,November,Inflows - Current,Other Categorical Grants,22
20230810,2023,March,Inflows - Current,Unrestricted (Net Of Disall.),0
20230810,2023,November,Inflows - Current,Unrestricted (Net Of Disall.),0
20230810,2023,November,Inflows - Current,Miscellaneous Revenues,451
20230810,2023,November,Inflows - Current,Inter-Fund Revenues,36
20230810,2023,November,Inflows - Prior,Taxes,0
20230810,2023,November,Inflows - Prior,Federal Categorical Grants,252
20230810,2023,November,Inflows - Prior,State Categorical Grants,199
20230810,2023,November,Inflows - Prior,Other Categorical Grants,14
20230810,2023,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20230810,2023,November,Inflows - Prior,Misc. Revenue/IFA,0
20230810,2023,November,Inflows - Capital,Capital Transfers,1993
20230810,2023,November,Inflows - Capital,Federal And State,14
20230810,2023,November,Inflows - Other,Senior Colleges,118
20230810,2023,November,Inflows - Other,Holding Acct. & Other Adj.,-10
20230810,2023,November,Inflows - Other,Other Sources,123
20230810,2023,November,Outflows - Current,Personal Service,4007
20230810,2023,November,Outflows - Current,Other Than Personal Service,2950
20230810,2023,November,Outflows - Current,Debt Service,86
20230810,2023,November,Outflows - Prior,Personal Service,15
20230810,2023,November,Outflows - Prior,Other Than Personal Service,119
20230810,2023,November,Outflows - Prior,Taxes,0
20230810,2023,November,Outflows - Prior,Disallowance Reserve,0
20230810,2023,November,Outflows - Capital,City Disbursements,883
20230810,2023,November,Outflows - Capital,Federal and State,68
20230810,2023,November,Outflows - Other,Senior Colleges,200
20230810,2023,November,Outflows - Other,Other Uses,0
20230810,2023,November,Balance,Beginning Balance,5370
20230810,2023,November,Balance,Ending Balance,4275
